date,country,strictest_night,strictest_day,least_strict_night,least_strict_day,leave_municip,change,source,stayhome_day,stayhome_night,walk_day,walk_night,outside_masks,difference_with_oxcgrt
2021-06-03,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-04,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-05,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-06,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-07,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-08,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-09,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-10,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-11,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-12,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-13,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-14,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-15,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-16,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-17,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-18,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-19,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-20,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-21,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-22,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-23,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-24,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-25,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-26,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-27,Russia,0,0,0,0,no,,,no,no,yes,yes,no,yes
2021-06-28,Russia,0,0,0,0,no,,,no,no,yes,yes,no,yes
2021-06-29,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2021-06-30,Russia,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-01-31,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-02-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-03-14,San Marino,6,6,6,6,no,"Movement was only allowed for work, health reasons or emergencies. It was forbidden to walk for leisure reasons.","https://www.sanmarinortv.sm/news/politica-c2/nuovo-decreto-legge-in-vigore-fino-al-6-aprile-a185082
http://www.iss.sm/on-line/home/aggiornamenti-coronavirus/articolo49013968.html",yes,yes,no,no,no,yes
2020-03-15,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-16,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-17,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-18,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-19,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-20,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-21,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-22,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-23,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-24,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-25,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-26,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-27,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-28,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-29,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-30,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-03-31,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-01,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-02,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-03,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-04,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-05,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-06,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-07,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-08,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-09,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,yes
2020-04-10,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-11,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-12,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-13,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-14,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-15,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-16,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-17,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-18,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-19,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-20,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-21,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-22,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-23,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-24,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-25,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-26,San Marino,6,6,6,6,no,,,yes,yes,no,no,no,no
2020-04-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-04-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-04-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-04-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-05-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-05-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,yes
2020-05-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-05,San Marino,0,0,0,0,no,"The stay-at-home order was lifted. Movement was allowed while respecting social distancing rules (no gatherings, keeping a distance, wearing masks when close to others)",http://www.libertas.sm/repository/editor_files/decreto-legge_68-2020.pdf,no,no,yes,yes,no,no
2020-05-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-05-31,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-06-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-07-31,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-08-31,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-09-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-20,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-21,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-22,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-23,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-24,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-25,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-26,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-27,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-28,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-29,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-30,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-10-31,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-01,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-02,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-03,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-04,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-05,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-06,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-07,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-08,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-09,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-10,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-11,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-12,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-13,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-14,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-15,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-16,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-17,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-18,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
2020-11-19,San Marino,0,0,0,0,no,,,no,no,yes,yes,no,no
